temperature,humidity,ph,ec,N,P,K,moisture,pump
29.810364221551062,81.21181284828644,7.350177020335224,1.8447320020499571,112.19956835470525,78.65557871135441,99.7291452531296,87.74673924535195,0
16.161260317999943,62.74128936726781,7.21298753773174,0.7881199065184248,28.657358647768934,34.83665467282877,48.300028992704576,95.0,0
30.18862129753596,46.791538940920255,5.6964724863580285,1.025753560581535,99.12361025595642,14.734606662232332,41.34075757366318,49.94689093764532,0
19.263103092182288,67.72336483176429,6.46416852435798,0.8363403576229955,63.06908538108455,18.716242284570495,73.91888634846384,86.24605642213166,0
16.62628982463199,75.13054719562355,7.628289294271614,0.966513974508479,121.50338500039204,30.826974005198622,42.75094658457992,92.53393181866555,0
38.722138431333335,44.083680051347365,5.354805141436057,1.1273217132477982,46.54821059142409,62.522762585120304,84.9946874525882,66.89130114379026,1
39.14080082686398,53.948437106774605,5.972484716313993,1.798861224233609,101.29224696764457,101.65091631279232,50.884365192438274,60.7586329016429,0
35.20993370291153,33.53202653358633,5.967116879630487,1.8875773995523486,46.817142167744464,85.64873434016417,74.76025719388915,30.9254164311789,1
22.61534422933427,37.68045446742762,6.512066246580771,1.4515493175530252,111.34413822014076,95.73966948323542,19.670789479769788,58.39030632980437,0
17.441802850159597,72.6782497775488,8.431290593297648,1.961636105516256,132.94653466570108,45.36219675150051,86.15072669996006,95.0,0
32.10582566280392,37.70068433869389,5.236258913393376,0.5202522991506879,32.118242882112604,51.535180289583266,76.21461881002989,39.61510138500252,1
26.003812343490033,61.76143685669421,6.815453480332082,0.5370282400570319,131.99041796039296,50.27341688892047,29.054510061576913,81.64661277567919,0
18.05095587111947,74.63323832057029,5.627776387042736,0.7639395429656779,95.13265934593022,27.065416206517675,23.0757408771208,90.8086042300389,0
27.379422752781757,32.48138461663207,8.397367908934104,1.698809244708931,32.15991626704823,12.039915686510783,38.4663113853062,38.22720487226585,1
15.85971302788046,64.71185537402326,5.396562266546125,0.8777856324854467,72.71815047356112,72.95535067513109,97.84635274287139,71.51807968745138,0
37.73301005196955,42.95939485909547,6.412603508265569,1.0648678894299588,36.71613962048822,118.7599185933674,33.114841711035275,33.9678607838723,1
21.469499540000424,92.40488126663058,7.582597446921122,1.380844657667084,109.54696499698689,24.185416069280226,51.051448805197,95.0,0
31.56305710884955,58.84819527039473,7.465940498096058,2.4920385348280254,117.4471981464232,10.368754288416483,12.701820314560269,85.97493326365664,0
22.792776902235275,81.41947848426108,6.479550229128763,0.3374277669647223,29.28253023682786,94.64614340975228,45.750477660960925,95.0,0
28.00170052944527,63.515857950938326,6.212834587834514,2.0533228146388804,83.32888011377699,34.047390768743284,61.41880138897925,93.28108913900512,0
28.66775698358199,28.038877299837342,6.391643324935047,2.1059666338098504,124.97438256349882,100.40903761558677,95.78121512571686,35.749751181502326,1
19.621361388138176,69.32059629158157,5.924966921055238,2.4563706069629188,141.3820106093845,85.95271670896928,56.5062440446058,92.90945583973283,0
39.239615694113965,91.598233954466,5.718665285473799,2.8184329354628455,84.32491201013896,113.75245676084253,83.7196593559919,95.0,0
34.37832058402786,67.11282741024318,6.690638941456115,0.3543721921630825,143.28769518753995,52.02663211201728,59.24148783120105,73.09648023897026,0
38.48747353910473,82.34322015987532,5.939868146236625,0.7152160048856837,87.31801101156402,81.12653153682292,13.67065120919663,88.4459627867422,0
37.37068376069122,86.89445243438854,6.006115827140375,2.692662493951181,68.21571677098757,58.45829979352613,38.35074476707966,95.0,0
29.94749947027713,40.96558403642527,7.29864622216095,1.5380001179049416,129.50742235464088,77.5177001904825,61.79945570479929,51.015786852853054,0
38.04685587557792,39.84313879357586,8.389880660949622,1.8243947251203516,81.55266591184203,56.70387419088979,95.55345693380119,48.54732014266019,1
17.212312551297988,67.76866921956942,7.112730201957813,2.090173450052498,78.70683892621061,26.692708338768607,87.321732377611,95.0,0
19.89957156047863,53.771992886469334,5.269428134727382,2.133479832138221,81.19218607032683,63.4082028403888,30.55200527609629,78.11266007703283,0
16.13068222276345,83.79029120067042,5.264542648489234,2.815699088954572,129.31597525241563,65.78718316530586,29.809884701724716,95.0,0
23.133258269081608,88.00161863786079,8.32998127295948,2.991763427011508,127.31210812788704,98.21944254991853,28.105567040251067,95.0,0
24.71693224223705,49.73949655119027,6.040517766075668,2.2444251445135386,69.47519897942851,89.58488116626184,93.02490066722528,67.83737057963774,0
21.783725794347397,41.58093912821374,5.322234451288664,1.0754972648539072,59.995481082520875,81.33603675326607,86.73995377915486,54.326587674340814,0
35.718437728798236,79.63678606707032,7.096656055026335,2.6753314861947275,81.41028324528246,18.039515988545844,79.7395089027654,95.0,0
23.918833167339734,44.23642248836953,7.182770724015931,0.4328964692600563,92.32428881450971,87.87087342632722,45.346160280180484,55.11889754596312,0
22.023362742184517,82.58300229595748,7.269766870415408,0.9239183027611397,47.17552343477959,62.5350929807692,55.394263386889016,95.0,0
28.567402078956214,54.66167775541339,5.935907097501395,2.72294143715203,122.18393643660474,107.82144665220831,51.789857031563756,60.267105909656486,0
18.523105624369066,71.72849295040294,5.0528873947506625,0.9917170889862583,80.67517337387709,110.78515742501241,32.805829680343535,78.31128814937804,0
35.054924518850996,31.68747196842677,8.377553793090652,0.8957578609787209,60.09614903669455,11.343007919205327,55.45252415338903,35.327314998124365,1
16.863766091994272,68.67015272736012,5.878125659918859,0.6729382914786676,29.420834050138733,99.37377944076506,12.744689306747901,87.92060483696716,0
39.672173415012935,56.62373751160604,7.366092008183916,2.6196017456466745,47.24409665448694,9.335199898607122,21.862933614771325,66.59809447669652,0
34.306119232416435,66.06259242228319,7.473204544575483,1.6501572998159342,143.1529581870578,47.224506954927605,89.79306365520517,81.45175159852649,0
19.96789203835431,36.76099454214044,7.1350259597782,2.122211648246218,56.18845772063609,67.3644971964241,77.6511790328281,64.77835232605491,0
15.13805292809006,76.58116214609275,6.095175879747769,0.9454792370025802,37.79600406454976,22.031591842119656,48.05815681531784,90.56558338077548,0
35.386535711370854,85.39579542802599,5.94883688817423,2.3467091367302846,77.19082687342407,90.82608844544383,56.543532605548954,95.0,0
32.671433596190425,40.171786006354296,7.091838989459461,2.352014971397666,56.456845353633575,5.960790979795936,43.29989973639797,52.55513131591192,0
33.22517920102469,31.70001888641132,8.03133471764092,1.1440146672524103,19.746498786611212,24.388890569914235,76.67018804446052,41.05563207012888,1
34.281758667148644,26.654701023243547,8.313568051231885,1.4088431091277638,58.624604332721326,71.79163543314971,80.57684613088716,46.33436002386372,1
16.85111629335226,69.93800503102862,5.370670315413152,0.8661637490615424,88.45466423182826,87.15456963428862,78.69566711828432,95.0,0
23.961643213606813,67.49658252621465,5.541900144092019,2.9367147629718415,89.48117022269554,110.41395680980035,75.03505523510046,90.18241998239745,0
17.896726488128245,63.2688188899849,8.30657690574078,2.0431269580577114,63.135454358879976,86.13211497248174,28.405390482351624,80.61109632811112,0
36.57758564688984,41.236296728118276,7.577873299171774,2.823268477931892,75.38587209410109,82.25461607930959,40.41729813164309,44.17697416827359,1
30.58245317068895,52.36341971338602,8.090478386904206,1.1191409677986597,145.34491896169345,50.349231830326396,52.28608914853074,56.98594143925118,0
23.27245062131623,66.61334346303212,5.709214219473701,2.411105465091602,65.94204442609207,5.147708935582163,39.77136922848901,93.79323708197046,0
16.588958757150593,59.773680120141854,7.056550548882907,2.3678183384888034,49.8606197900977,18.81831475459652,77.94461801424961,87.6166837186028,0
22.774558042891556,94.14498641504211,7.453988580461157,2.167470260039662,47.86805094901261,66.4737726469445,39.64181718249592,95.0,0
23.12958305066868,34.550782678971316,7.380391599064405,2.907225233220361,76.7982227150581,82.63993687210827,22.440887810680344,48.19173672116826,0
33.2401544584516,73.66011878333157,6.428530918033443,1.362599407487052,117.53522007678745,53.006552648093184,45.913640684347364,92.90819762330914,0
30.93893678388033,53.30231376730045,5.05388212091958,0.6529367736923447,42.80840486544388,89.02808632576487,98.19229895041423,63.98373625452578,0
37.18031856440817,54.973973044793034,7.040241198814921,2.113613919958964,110.75497716400369,65.01416396320056,30.32932716402183,67.11451149020417,0
26.805373129048732,75.23184359607234,5.885855387128631,2.269136461288457,17.8552261521712,13.530262493345905,65.09427930489062,95.0,0
17.98985614845754,73.47053059270587,6.575889861500116,1.8526635483387999,71.55595202783272,27.081868861314117,48.967574485573564,95.0,0
32.83111968057487,94.38791955915318,8.351533552793361,0.8584083114601699,119.74178380237623,101.59979567305344,16.392211088439396,95.0,0
34.019626215422434,33.98760026178877,6.396623611748522,1.6620310425072595,60.72894902954824,88.36496586181055,53.908894539825354,35.46733008636477,1
29.031929939237408,32.28767545689164,7.9393056233254935,1.1429122887366494,91.10450869512893,107.89762850643692,73.19478957834812,31.622363134021505,1
34.27417949886403,75.70371719901189,5.659892120122379,1.4541596260500607,42.67219643149796,18.519083648907703,56.189797824503685,89.78447158355092,0
27.344889909109767,65.48708419044863,7.353611743087601,2.0420901547805927,115.16937780203327,118.8755914807335,88.4895457371923,63.309227447391635,0
28.06832073454985,44.19124665918641,8.419524340536302,2.3120798052652534,22.05767894128255,29.081772104242365,36.00433149918244,56.036766804517875,0
25.68852545896374,30.559355829229062,5.356625853055279,0.9270066654336264,130.09325705819253,6.3546857729638315,17.762425417356845,37.25470774483401,1
15.63547816860238,30.996077471750137,5.029119797795172,1.3943784737467741,41.756512166925205,119.70363799115873,94.29090504922056,37.954279023520336,1
17.69728567483261,87.59336122648827,6.51753977421415,1.0267362416773989,133.04373428062465,37.32349682618801,44.03767145753971,95.0,0
15.785729642168356,38.430712730312,5.324189190679785,0.8363053574270467,62.59144757556984,81.8222370389444,61.876499630827006,62.47444787610678,0
30.91026028159451,47.63600934808645,7.61934522386681,2.4151454939887635,112.5622825540557,25.318466130275098,81.28028135171763,61.52613346699413,0
22.858899526908168,40.86594815588916,8.200920323469957,2.7549822749798794,58.095415201135445,71.7262812029013,39.18822974880226,59.8312716601387,0
27.71426727911757,49.849741408235616,6.519073404480656,1.2996269013483572,137.2980756166774,108.96402344227431,74.454808435985,63.99793684208993,0
37.689161848152324,29.859668992226535,5.905490747544043,2.3284530958091705,32.09601194498054,41.82083425427044,22.187696483604523,33.40665330316888,1
21.232305728721872,61.334185363578925,6.520411616523134,2.72188728128391,39.10017155180083,82.07920724510132,36.216437248495474,94.72374020003546,0
25.259573075890742,29.73287945145504,7.532067362475003,2.584535368431625,81.55906689643831,26.608912711817897,23.02395725228679,44.21283643995752,1
33.888778463576216,81.02495554756531,5.031689565531298,0.79359614905591,26.061689270149728,76.8514708526534,83.01075025612221,80.83400742283513,0
20.71995413729056,41.35984573373031,7.06308896319644,2.8819880800860753,41.45732493473786,43.69179045901367,30.038431170410682,74.74285552989743,0
16.924497745719826,62.80083402231574,7.146520897105827,1.3170263891595488,142.40846159862195,29.28894973761444,74.56631998646893,88.73520393631244,0
22.2437863228442,86.60553612930208,7.231908864135774,1.2159497851693581,146.82610425496478,41.01593583091804,94.89685575210873,95.0,0
19.03053218135011,70.56141583330358,5.84707727993307,0.4685645836500069,65.79500945960696,25.566722878396924,57.49949881619893,80.8277532594741,0
38.242441308564324,62.307045058593474,7.499184531823444,1.6126688660831843,139.64361283688132,108.72035240135652,58.602627303461894,72.17982138937461,0
35.20300948911043,47.70336271807629,5.319870202161217,0.5943367622305076,88.55133121591328,50.676491926469815,51.493021128803086,49.927261917299724,1
30.835093912760584,48.31013391407386,5.697446177633803,0.9710575165040503,51.41523289295855,33.20712007205225,39.330112905427846,68.8104324044516,0
36.786514754692945,71.86408686387331,8.071145163290687,1.1557450787716599,109.82382734588082,56.566901716832284,52.80895278324254,77.50766942387398,0
35.09180192247786,94.58975528548173,7.585531027542983,2.483831073427547,103.95174388760572,41.86165918274699,64.25267790400835,95.0,0
19.664251472150895,71.3287432894565,5.048109439039709,2.6638193560689207,148.531918079679,90.60821418853249,98.73924149535934,95.0,0
37.313974962249446,64.04483921590175,5.869316911294301,1.1166590571459682,50.781383800253245,116.69028986683186,94.39881033864017,77.75485940245508,0
28.48355604789127,76.14553571674722,5.750422690476076,2.6184849273603494,105.72803285933428,55.37387052022938,87.59376624638097,95.0,0
35.18600387910156,57.56439285986027,5.947822148129404,2.614523530898436,22.02320692897533,104.01884099680764,90.02174821343725,74.18289530264565,0
37.40228249808733,29.209963982054965,5.866459195979602,2.3645575660391587,30.34221522405712,70.07425345935624,52.106426496283866,31.922306512175663,1
22.950086874296595,64.36077711145369,5.21884203509996,0.6960768078409902,15.52898061839759,23.08210148583685,69.16998944597184,82.83201426590409,0
17.75129811319192,92.03376991537661,6.606291808088871,2.1638716866319685,149.92719194305587,84.42161533935428,90.55600506425927,95.0,0
20.698379063548543,37.271205965036174,7.564567161751578,2.8515649743675358,123.3069491149095,64.04496716946932,45.36556884922177,61.72398550247921,0
25.677694715656408,73.3003423574466,7.123561036511028,2.142859292671324,121.20760698902801,79.81975017399189,96.5586230510922,92.49263742776374,0
35.45036914806233,39.06535820613395,7.355050840093279,1.1953654925911517,83.81302016390426,107.31405244574147,47.420745586226474,52.92313137409353,1
36.51826458140859,62.50793791311569,5.284022124876837,1.6515641570632447,55.50905619223439,55.6499756254453,64.0974398853894,51.8307633194696,0
15.173803263279767,31.767351475270374,8.330217485618755,2.043457617047845,35.42067840246125,108.6354266699959,73.88242419451348,68.52873850221965,0
27.768682564439143,56.52596553807296,7.934721418450587,1.6785401035669598,53.4310897442726,91.32693664239031,95.55328117683445,57.00416014571124,0
25.435275078719474,77.93143302266722,7.8178161147348195,0.6238729426736185,65.75611496043379,61.18956647596825,32.01546466470394,90.02437579406757,0
20.552695261768257,49.330006696728745,7.880443317646186,1.1425729205604558,117.1018630923397,74.37054560066582,77.1517880414778,65.85423030678069,0
17.99663418334207,71.54382071410527,8.264486778464665,2.4664692824948076,87.85434150192557,42.44183023968632,56.873402752967394,95.0,0
23.4403792850907,80.68149725528104,6.904888881397942,2.625828724457897,25.460289584990164,118.11368946995903,34.170142655857696,95.0,0
38.572742597812976,89.90244736356169,5.700987062536691,0.6707100883320396,17.43391620945315,81.74538375079554,79.89461558167515,90.57418007413789,0
23.080073300518883,41.42494572988175,7.158742627483894,2.8714442314765565,28.814844237098526,10.042388037112438,59.70000521564619,61.946343469737165,0
27.969765543584153,52.95211410665157,7.600085227837786,1.1878210681912453,70.41732634914621,42.56151916102101,69.48764385847082,60.10449091193026,0
32.57547397237944,35.66912093312922,7.582710876739089,2.088247094572944,140.9810438016175,76.68115988229161,39.06109617201109,45.368435060269675,0
24.09074005948235,94.47384515108627,6.82507158458408,2.3299278940830392,101.04933496324492,11.478326946912578,53.31465566448445,95.0,0
39.29455206802402,89.89006775470067,5.239605517667523,2.492254833522285,123.24649648319453,7.746682001701418,65.56188258892604,95.0,0
39.06118237355278,62.79699911963917,6.298895284505448,2.8535241960100115,77.96057025811405,56.752787545697295,46.44197328428596,68.26862697304006,0
21.294557395634104,83.94233060634949,8.22268312962175,1.1448827796778211,63.82492123133078,43.25937066465705,27.85352858629312,95.0,0
27.431212647309636,61.467058409042956,7.045571184150991,2.617967427289197,29.634050316744066,55.40433992381408,96.54764430837736,81.96758236709083,0
22.521957745419243,68.65099816019318,6.884161801394997,0.655554639277759,133.25095799513767,35.20973063620059,56.032078603835565,93.88001955977805,0
22.12101235943669,31.238710248121162,5.940987300337677,2.2036104471547002,120.72660391876688,23.942540898442804,76.05283332589305,41.614239078077354,1
15.92217368386332,77.86892943477656,6.2895712197080265,2.303339869687762,37.69594317569289,84.25148605273884,46.994247420045234,95.0,0
30.23910834949742,33.939943854466435,8.133711312036093,2.129852751243565,84.15517612329516,64.17567837079706,41.96185876231447,47.83388552486718,0
27.56697558072154,82.824734117677,7.332620666343924,0.9812497875649131,80.79559906936805,28.017734293677186,46.64478686204125,95.0,0
16.286968781249733,79.741966136927,7.755854593633165,2.657216496941049,99.38735961268137,41.752784019899806,46.82769794070848,95.0,0
21.966161605915286,74.61212884200836,6.590208980736793,0.7559178511000666,142.73523068882025,73.05790938128249,58.97621043477582,86.98300117200881,0
37.70664714916634,27.531226636733347,7.205865268096552,0.4448139371062433,93.26914463793474,13.306375051334951,58.912288298322686,9.97108465267822,1
20.989047266674312,46.218984916173,5.869342630601226,2.237155474652163,87.9293310151135,21.95709606561065,54.74384342945845,61.11897785541396,0
18.622371802280576,43.417879893759,7.469112905992202,1.583784431128381,21.793595946179632,13.423244472349863,22.13072064256943,55.824090849951354,0
27.236319006939077,50.20954852300633,6.49660466796168,2.5925646538884255,23.49250926243323,98.41649326212367,54.6467930650478,65.60978978307921,0
39.641261352765014,31.134992273468697,6.54890930185161,1.3351722808572992,40.2918168291165,91.52706181938106,25.219351037858633,24.5597367743592,1
21.05138178778751,90.5870476121744,7.272628136019086,0.7543521889708247,19.383554178386017,91.63098716611456,21.352220766618863,95.0,0
31.803388685146963,63.76615684986634,8.276982175141242,2.558393919668648,115.35264090195167,87.37741449974322,93.9381145607051,76.44665693134786,0
34.04049038321794,46.38670174606165,5.224022213130173,1.7820560054281938,112.64959103918503,81.97932372203496,64.44550118329337,54.981613795175406,1
20.940938599809993,52.788706195199836,7.886601330714527,0.8108286394539583,33.3675916482718,59.85407026849012,69.35410523121259,70.28725894028122,0
33.205408715296485,56.30417783533849,6.023340886442676,2.2450367961834035,127.87065160736292,78.86198880331823,46.16143033000274,69.2954375580167,0
24.194578317981332,67.04160333524321,6.553718090772323,1.6800068239216517,35.89611470422511,9.411578800617086,91.80828027233778,85.94124893603195,0
30.807645764839485,61.09755993875484,5.076696650712531,1.9316450520488637,55.65870424464344,76.46840860553023,67.41374406216988,78.55069599406332,0
30.838242769022365,89.35743812500921,6.053661272420095,1.544425513157771,48.611881386784276,94.45593613674087,79.22528825712287,95.0,0
28.394367101868962,59.78744380340812,6.759209349205457,2.5375142563086173,65.26145830736145,62.54121144420487,43.170622212494244,87.83732506475147,0
17.257244251360206,94.45106103763189,5.196616270716037,2.5398193323442344,49.37960839514485,46.114032769132244,96.40106927372129,95.0,0
35.88256238973095,84.59974704215671,6.718835052841078,2.215349818925843,81.00837506919103,36.9040745021126,83.84151611424835,88.96730289239136,0
23.019501624293397,39.59573600501351,8.244887201004495,0.5845837189704481,70.00006398288252,78.92223576863948,86.85536167130893,52.357619919427016,0
19.662962759996354,90.14166502507413,5.368876263377318,2.5649054271409857,148.18688125520907,84.67213784243951,25.497484068317885,95.0,0
16.0193785388691,33.14564785198333,7.675542548264265,2.1117350474388563,22.550057267310464,105.16127398419239,34.38668870840976,58.61715600967228,0
29.772323579706047,82.22147959438341,6.433848686815974,2.1819652482116085,34.19448581229247,44.36841948301393,35.70639397152193,95.0,0
31.93910904605706,51.6436305433606,7.293108000835183,1.2800536690904534,22.131495677661334,93.52381534934234,34.38183009221841,53.96865368999563,0
15.414695723196404,86.45820243115486,5.910828092948303,2.6740548016239183,99.48856132262073,69.55591978177387,86.98673458938592,95.0,0
27.802326457482025,85.76396830752152,5.558222918894754,2.2585033206341154,22.358752450852144,106.5261964279791,12.86963156877329,93.40636605530553,0
20.66239437994845,81.41477800823348,5.561619149949292,0.603994259628825,127.91936454577665,65.69839245399638,16.848999008269686,95.0,0
31.129319760236246,80.3021305414943,5.246721809751007,1.4010006928966394,84.11171514206025,64.52743026576624,34.65233835669133,88.57639252189655,0
19.359160725124788,46.32753973686285,5.649763467154351,2.6932269772923827,86.14602931850705,71.45586436570454,27.98856771844993,63.18672308853688,0
32.27344345256165,30.664349813587652,7.3247678474613895,0.4274310945829233,90.81525854114622,91.17126584137996,30.867365249456352,23.450466379286006,1
24.668383657513434,53.208612513561306,8.085917141452278,2.8958248730335336,38.05985035133845,115.93940506527301,81.814887032797,78.6603125178013,0
38.418249718418366,37.146716049055605,7.849439899569067,2.1337389344628197,41.68819092045582,13.45978573481305,60.68139345028422,48.3011111473066,1
18.43802360364983,73.64657622317232,7.397970084560694,2.004715139637117,58.04033858785563,11.144979274966975,10.51935951636712,95.0,0
23.52665877625646,49.22698085764499,5.38651152193886,1.030509992517577,95.12201613594995,112.81828880184393,48.63904891337757,56.42716634303579,0
17.83683803101473,93.29271406019404,6.0121560620358245,0.9717378295957781,43.365899751928964,65.9356969345937,46.7096434165323,95.0,0
38.11734045696407,69.86804541417324,6.0843240636286415,2.843557192619208,30.704783162990267,75.71384667519764,20.255074250008917,75.87517268725699,0
36.93348383452452,82.57363945440527,5.8748493123916745,1.1053356264321315,145.96577966648834,60.47871418339382,70.85276097413114,75.56132875754358,0
21.44854069287889,34.27672709192939,6.802519808984031,2.3938643011412983,17.967544999299093,15.770607049859567,73.1887469541542,54.82194493909259,0
31.499601150854478,85.34101375908358,6.874438352078855,1.3614288551591138,123.36414972036292,93.33027851814666,74.88038971468879,92.45562476656193,0
35.4305550050304,89.59300333593761,6.249100913098886,0.6759859911187007,121.38474519262797,90.93083418518749,75.56238510027329,95.0,0
28.880020289986557,59.09433431732551,6.238262055577526,0.32893130377746915,55.12390536908796,40.84588197167338,10.004754423906713,65.74687728674643,0
28.24126445890016,67.43770564256842,7.899944592671284,1.7694948099411774,33.309593160987305,40.217513201266044,95.85287234620499,88.47042555813908,0
21.046307272511292,78.53668606320969,7.7625249691189,2.934602810082118,34.65986730523216,101.35175880413463,83.27878903491967,95.0,0
17.32756919514748,37.23870390822888,6.0772854108826095,1.2966677232848522,109.15326832702098,13.321084640252561,91.35835269303567,45.04352158664546,0
37.43039394883317,60.17962535244097,8.198259553556408,1.264419301781221,101.77888979663345,106.32709206100508,11.407896577669073,61.53699612206706,0
37.51045142908326,52.906411944061915,8.334852559508771,1.2290473681934937,120.67066602393722,34.51609433803016,94.04729162071655,56.56110671293166,0
30.827536431831696,35.246179451357435,6.143598897105143,1.7054683607231178,141.55995827387915,73.1932459918818,82.88096758192943,55.050201830607655,0
23.475744776217518,50.727409560407196,6.240487320775692,1.4897951852455926,108.41019404098992,112.63933058520443,85.34972286628287,61.294619463727834,0
23.73023936531652,29.772061656984548,6.769719536976856,2.675769492162939,36.039957434444865,82.98408767671434,18.395864624977165,40.013561405024994,1
33.14889197175599,26.80683348646409,8.293922843867858,1.664906137653424,47.86475326333044,52.65942843370921,76.49002260267379,34.468929623758854,1
37.42775649881443,34.461640240837596,8.06711801599809,1.6709461631091358,128.69615366787048,84.29643402412275,96.39250206778819,31.806771773596406,1
37.177160606627936,92.41805781124216,5.358987869042564,0.6736033057455029,43.256320237618155,44.557658176382574,71.06926072763446,95.0,0
34.496888646440595,63.467067512651184,6.374557601449957,2.953396760458042,24.79051278885499,36.8847178801564,61.350526416214585,65.01086101165805,0
31.050791153857194,92.6075512807254,6.936799164124201,0.9749268053458402,109.94280729570382,119.61857696248816,95.10667099740972,95.0,0
17.103499124876222,55.27485148310924,6.76096365393039,0.49808298214092717,69.34105799116918,91.34087658567559,49.86434095609924,63.359597583777656,0
19.040717852365344,46.82712931596817,5.678520737779125,2.0904948722330636,139.20540709369698,79.14279739890902,63.936420967943086,64.65744388204706,0
37.463854713176985,60.429930398817085,8.005858699088542,1.9074891994235563,102.7844345976443,45.85830897022166,52.87044641449295,68.00745201957282,0
30.160726491489747,55.76581820430371,7.36929274048893,1.4208932657804136,27.2065620018742,10.65349535283054,93.95615992242692,82.35458552416826,0
15.229926290415742,32.39652789832208,7.932679311981312,1.439919031477831,142.96063657924418,8.571540744042895,16.847625408895652,40.412883292625466,1
17.536788571650803,69.85784202831444,8.005674977723153,2.419672586825364,49.905230591433195,68.73084437661186,55.100773074281335,95.0,0
31.587544227701397,40.12267277567197,7.619245487830089,0.8284241282690525,60.52368620484858,92.63376291949088,71.82571972468945,51.41985890226859,0
15.126539596155467,68.37115684284808,6.537237104374011,2.5146839611512024,69.30515584727817,66.79860690104334,81.27158845800132,95.0,0
19.020201285437466,70.51407646787074,7.136913642553986,2.051617207516549,21.91528001458229,101.69028327299817,62.47167826997227,87.6785128595009,0
28.718344734164653,35.64173971900537,5.561278921419101,1.431218389204716,82.02958200113166,8.844051305720487,91.80259697093086,48.658196979393466,0
32.297379942317335,29.29447389774677,7.357758961162177,1.5366772647764455,31.647996295164454,47.176488788983114,94.77923021954845,28.13760353841319,1
